ID_Produksi,Tanggal,Shift,ID_Mesin,ID_Operator,ID_Material,Qty_Produksi,Qty_OK,Qty_NG,Setting_Speed_RPM,Suhu_Mesin_Celsius,Durasi_Jam
TRX-PRD-003757,2026-04-18,Shift B,MC-012,OP-022,MAT-007,1122,891,231,1300,64.3,6.02
TRX-PRD-003758,2026-05-03,Shift A,MC-013,OP-041,MAT-006,1552,1522,30,1300,78.8,6.37
TRX-PRD-003759,2026-04-16,Shift C,MC-009,OP-048,MAT-004,607,587,20,1700,71.9,7.28
TRX-PRD-003760,2026-05-03,Shift B,MC-011,OP-028,MAT-001,2610,2230,380,1600,71.8,5.33
TRX-PRD-003761,2026-04-04,Shift C,MC-005,OP-042,MAT-006,2894,2850,44,800,88.9,4.47
TRX-PRD-003762,2026-04-13,Shift C,MC-008,OP-056,MAT-010,712,688,24,1800,63.9,5.03
TRX-PRD-003763,2026-06-09,Shift C,MC-010,OP-006,MAT-008,1529,1518,11,800,-22.0,6.84
TRX-PRD-003764,2026-05-12,Shift B,MC-011,OP-024,MAT-009,2122,2043,79,1600,79.5,5.95
TRX-PRD-003765,2026-04-23,Shift B,MC-013,OP-034,MAT-007,520,457,63,1800,77.6,5.58
TRX-PRD-003766,2026-04-04,Shift C,MC-014,OP-056,MAT-001,2786,2668,118,1000,63.8,4.77
TRX-PRD-003767,2026-06-02,Shift B,MC-009,OP-031,MAT-003,2685,2597,88,1500,-28.3,4.86
TRX-PRD-003768,2026-04-28,Shift C,MC-002,OP-050,MAT-010,1845,1764,81,1800,70.6,5.49
TRX-PRD-003769,2026-06-24,Shift C,MC-007,OP-025,MAT-001,1388,1366,22,1000,72.3,5.6
TRX-PRD-003770,2026-06-02,Shift A,MC-006,OP-023,MAT-009,774,760,14,1300,63.8,5.95
TRX-PRD-003771,2026-05-01,Shift A,MC-014,OP-020,MAT-004,546,540,6,1300,74.6,7.05
TRX-PRD-003772,2026-05-12,Shift A,MC-006,OP-018,MAT-011,2700,2596,104,1600,85.6,6.4
TRX-PRD-003773,2026-06-07,Shift C,MC-004,OP-038,MAT-005,2967,2826,141,1800,89.1,5.22
TRX-PRD-003774,2026-05-09,Shift A,MC-008,OP-060,MAT-008,651,640,11,1500,81.5,7.81
TRX-PRD-003775,2026-04-02,Shift B,MC-007,OP-055,MAT-005,1993,1601,392,1700,77.9,5.35
TRX-PRD-003776,2026-05-28,Shift C,MC-004,OP-008,MAT-001,1321,1302,19,1500,-43.4,5.88
TRX-PRD-003777,2026-05-18,Shift B,MC-014,OP-016,MAT-012,582,408,174,1500,57.8,6.82
TRX-PRD-003778,2026-05-30,Shift C,MC-006,OP-054,MAT-004,629,625,4,1800,85.5,7.65
TRX-PRD-003779,2026-04-10,Shift C,MC-009,OP-040,MAT-013,779,771,8,1700,81.9,6.3
TRX-PRD-003780,2026-04-09,Shift B,MC-009,OP-055,MAT-004,1762,1509,253,1000,80.5,5.05
TRX-PRD-003781,2026-05-09,Shift B,MC-009,OP-039,MAT-002,1095,1053,42,1700,75.6,5.91
TRX-PRD-003782,2026-04-17,Shift B,MC-002,OP-013,MAT-010,981,924,57,1200,76.2,7.03
TRX-PRD-003783,2026-06-15,Shift B,MC-009,OP-032,MAT-003,1557,1494,63,1000,69.3,5.62
TRX-PRD-003784,2026-06-17,Shift B,MC-002,OP-047,MAT-006,1291,1230,61,1800,93.0,4.25
TRX-PRD-003785,2026-05-02,Shift A,MC-007,OP-010,MAT-006,2816,2784,32,1700,51.6,4.09
TRX-PRD-003786,2026-04-12,Shift B,MC-010,OP-034,MAT-014,891,671,220,1500,68.9,4.01
TRX-PRD-003787,2026-04-04,Shift C,MC-005,OP-039,MAT-001,1110,1091,19,1300,66.1,7.98
TRX-PRD-003788,2026-04-03,Shift C,MC-005,OP-039,MAT-010,2491,2440,51,1200,65.4,6.1
TRX-PRD-003789,2026-04-17,Shift A,MC-009,OP-030,MAT-005,1130,1122,8,1800,78.9,6.97
TRX-PRD-003790,2026-04-30,Shift C,MC-012,OP-049,MAT-010,1111,1090,21,1600,64.7,7.41
TRX-PRD-003791,2026-06-12,Shift B,MC-004,OP-053,MAT-006,1629,1228,401,1800,64.3,5.46
TRX-PRD-003792,2026-05-26,Shift C,MC-012,OP-041,MAT-001,1821,1797,24,1300,67.2,6.98
TRX-PRD-003793,2026-04-15,Shift B,MC-012,OP-009,MAT-008,2382,1841,541,1000,70.1,4.78
TRX-PRD-003794,2026-05-18,Shift A,MC-011,OP-041,MAT-004,582,578,4,1500,74.9,7.7
TRX-PRD-003795,2026-05-11,Shift B,MC-013,OP-009,MAT-004,907,713,194,1700,83.5,7.39
TRX-PRD-003796,2026-05-26,Shift B,MC-008,OP-004,MAT-003,2334,1869,465,1800,81.0,5.72
TRX-PRD-003797,2026-05-08,Shift A,MC-014,OP-015,MAT-008,1144,1128,16,800,64.9,4.84
TRX-PRD-003798,2026-06-06,Shift B,MC-008,,MAT-014,1187,1029,158,1800,-47.9,6.95
TRX-PRD-003799,2026-05-06,Shift A,MC-002,OP-059,MAT-004,2853,2819,34,1000,77.4,5.24
TRX-PRD-003800,2026-05-20,Shift A,MC-008,OP-030,MAT-014,1658,1639,19,1700,65.2,7.96
TRX-PRD-003801,2026-06-01,Shift A,MC-011,OP-019,MAT-001,2100,2067,33,1000,67.3,7.18
TRX-PRD-003802,2026-05-11,Shift A,MC-014,OP-035,MAT-004,1554,1528,26,800,81.6,7.48
TRX-PRD-003803,2026-05-27,Shift A,MC-014,OP-013,MAT-011,727,714,13,1700,60.0,5.74
TRX-PRD-003804,2026-05-08,Shift A,MC-001,OP-020,MAT-003,1637,1615,22,1200,80.0,6.61
TRX-PRD-003805,2026-06-24,Shift C,MC-010,OP-020,MAT-012,1182,1171,11,1700,81.4,5.87
TRX-PRD-003806,2026-06-21,Shift A,MC-009,OP-021,MAT-009,631,627,4,1600,69.0,4.75
TRX-PRD-003807,2026-04-25,Shift B,MC-013,OP-047,MAT-011,2794,2674,120,1700,76.1,5.33
TRX-PRD-003808,2026-05-14,Shift A,MC-002,OP-046,MAT-001,1924,1865,59,1600,66.5,4.03
TRX-PRD-003809,2026-04-17,Shift B,MC-006,OP-009,MAT-008,1593,1189,404,1500,83.2,7.09
TRX-PRD-003810,2026-05-10,Shift C,MC-010,OP-051,MAT-003,1802,1782,20,1700,83.2,7.5
TRX-PRD-003811,2026-04-28,Shift A,MC-001,OP-033,MAT-006,1916,1887,29,1000,75.4,5.93
TRX-PRD-003812,2026-06-11,Shift C,MC-008,OP-006,MAT-004,2444,2405,39,1500,90.4,4.87
TRX-PRD-003813,2026-04-19,Shift B,MC-004,OP-023,MAT-006,2670,2538,132,800,81.0,6.5
TRX-PRD-003814,2026-05-30,Shift B,MC-003,OP-017,MAT-007,865,819,46,1700,77.5,5.51
TRX-PRD-003815,2026-05-07,Shift A,MC-012,OP-030,MAT-013,1078,1058,20,1200,72.4,7.16
TRX-PRD-003816,2026-05-24,Shift A,MC-011,OP-008,MAT-001,939,927,12,1500,83.2,4.43
TRX-PRD-003817,2026-06-10,Shift C,MC-002,OP-045,MAT-013,2775,2748,27,1500,84.5,7.07
TRX-PRD-003818,2026-05-05,Shift B,MC-013,OP-012,MAT-009,950,914,36,1800,55.2,6.41
TRX-PRD-003819,2026-03-29,Shift C,MC-009,OP-029,MAT-013,2927,2903,24,800,70.0,6.62
TRX-PRD-003820,2026-06-01,Shift A,MC-002,OP-034,MAT-005,603,579,24,1600,76.2,6.21
TRX-PRD-003821,2026-04-11,Shift C,MC-001,OP-033,MAT-012,1406,1386,20,1600,72.8,6.07
TRX-PRD-003822,2026-06-20,Shift B,MC-013,OP-009,MAT-002,1466,1197,269,1000,79.5,6.81
TRX-PRD-003823,2026-06-08,Shift A,MC-001,OP-018,MAT-005,2261,2151,110,1800,77.1,7.1
TRX-PRD-003824,2026-04-15,Shift B,MC-003,OP-048,MAT-004,2124,1702,422,1200,68.3,7.27
TRX-PRD-003825,2026-05-01,Shift B,MC-014,OP-058,MAT-012,1814,1454,360,1000,64.0,5.56
TRX-PRD-003826,2026-06-10,Shift A,MC-004,OP-007,MAT-005,2272,2247,25,1600,79.8,6.75
TRX-PRD-003827,2026-05-30,Shift C,MC-014,OP-036,MAT-008,2598,2543,55,1000,60.6,5.14
TRX-PRD-003828,2026-06-09,Shift B,MC-014,OP-009,MAT-009,2833,2176,657,1700,61.4,4.4
TRX-PRD-003829,2026-05-01,Shift B,MC-009,OP-013,MAT-012,2808,2661,147,1600,74.5,7.55
TRX-PRD-003830,2026-04-13,Shift C,MC-001,OP-013,MAT-012,2763,2739,24,1800,70.6,4.38
TRX-PRD-003831,2026-04-20,Shift B,MC-004,OP-048,MAT-006,2728,2426,302,1700,63.8,6.98
TRX-PRD-003832,2026-06-24,Shift A,MC-009,OP-049,MAT-001,2622,2600,22,1300,84.9,6.53
TRX-PRD-003833,2026-05-02,Shift C,MC-011,OP-043,MAT-010,2735,2698,37,1000,79.6,4.06
TRX-PRD-003834,2026-06-14,Shift B,MC-007,OP-027,MAT-010,2198,1877,321,1200,78.6,5.74
TRX-PRD-003835,2026-04-17,Shift A,MC-007,OP-058,MAT-003,2425,2344,81,1600,64.6,5.02
TRX-PRD-003836,2026-06-04,Shift A,MC-012,OP-030,MAT-008,2797,2744,53,800,81.0,7.85
TRX-PRD-003837,2026-04-14,Shift C,MC-001,OP-040,MAT-011,609,603,6,1700,76.8,5.18
TRX-PRD-003838,2026-03-30,Shift A,MC-007,OP-024,MAT-013,1994,1957,37,1300,70.6,7.98
TRX-PRD-003839,2026-06-18,Shift A,MC-004,OP-002,MAT-003,1476,1456,20,1000,63.6,5.72
TRX-PRD-003840,2026-06-20,Shift C,MC-008,OP-037,MAT-008,1552,1536,16,1800,73.9,6.54
TRX-PRD-003841,2026-04-03,Shift C,MC-002,OP-005,MAT-009,1443,1417,26,1500,91.0,5.87
TRX-PRD-003842,2026-06-07,Shift A,MC-001,OP-060,MAT-008,2448,2427,21,1600,89.1,4.75
TRX-PRD-003843,2026-05-03,Shift A,MC-006,OP-051,MAT-010,1031,1022,9,1200,77.0,5.44
TRX-PRD-003844,2026-05-30,Shift B,MC-013,OP-022,MAT-006,2326,1897,429,1600,66.4,7.98
TRX-PRD-003845,2026-06-20,Shift C,MC-009,OP-048,MAT-005,2655,2523,132,1500,69.5,4.14
TRX-PRD-003846,2026-05-15,Shift A,MC-004,OP-045,MAT-014,2570,2530,40,1500,74.2,7.14
TRX-PRD-003847,2026-06-21,Shift A,MC-006,OP-021,MAT-009,2933,2883,50,1500,88.1,5.9
TRX-PRD-003848,2026-05-16,Shift B,MC-012,OP-028,MAT-006,1488,1218,270,1200,72.2,4.22
TRX-PRD-003849,2026-05-07,Shift A,MC-002,OP-060,MAT-005,2185,2138,47,1800,76.2,6.1
TRX-PRD-003850,2026-04-05,Shift B,MC-013,OP-057,MAT-007,821,699,122,1300,100.0,5.3
TRX-PRD-003851,2026-05-04,Shift C,MC-006,OP-018,MAT-009,1873,1818,55,1800,70.2,7.81
TRX-PRD-003852,2026-05-09,Shift C,MC-001,OP-054,MAT-004,2524,2500,24,1800,79.7,4.55
TRX-PRD-003853,2026-06-22,Shift A,MC-013,OP-031,MAT-010,2521,2497,24,1800,47.8,6.83
TRX-PRD-003854,2026-06-06,Shift B,MC-003,OP-018,MAT-012,1005,857,148,800,66.4,4.39
TRX-PRD-003855,2026-04-29,Shift A,MC-014,OP-036,MAT-007,1246,1232,14,1600,72.3,5.95
TRX-PRD-003856,2026-06-11,Shift B,MC-005,OP-009,MAT-008,902,744,158,800,85.2,4.03
TRX-PRD-003857,2026-04-30,Shift B,MC-006,OP-041,MAT-005,1141,1078,63,1200,62.0,6.69
TRX-PRD-003858,2026-06-18,Shift A,MC-012,OP-037,MAT-011,1026,1017,9,1500,77.3,4.79
TRX-PRD-003859,2026-04-02,Shift C,MC-006,OP-016,MAT-008,1136,1102,34,1600,86.2,6.61
TRX-PRD-003860,2026-04-29,Shift A,MC-004,OP-020,MAT-008,2028,2002,26,1800,75.3,5.99
TRX-PRD-003861,2026-04-24,Shift A,MC-012,OP-033,MAT-013,1871,1852,19,1800,66.5,4.83
TRX-PRD-003862,2026-04-05,Shift A,MC-012,OP-055,MAT-001,2426,2313,113,1800,64.0,7.58
TRX-PRD-003863,2026-06-16,Shift A,MC-009,OP-004,MAT-011,2861,2731,130,800,68.8,5.06
TRX-PRD-003864,2026-05-17,Shift B,MC-012,OP-052,MAT-014,1618,1553,65,1800,77.8,7.38
TRX-PRD-003865,2026-04-08,Shift B,MC-013,,MAT-006,2097,2005,92,1700,74.0,7.24
TRX-PRD-003866,2026-04-03,Shift A,MC-006,OP-033,MAT-014,2846,2799,47,1600,64.7,7.53
TRX-PRD-003867,2026-05-08,Shift B,MC-012,OP-050,MAT-012,543,422,121,1800,69.9,7.04
TRX-PRD-003868,2026-04-04,Shift B,MC-003,OP-057,MAT-005,2389,1766,623,1700,68.4,6.9
TRX-PRD-003869,2026-06-22,Shift C,MC-002,OP-022,MAT-010,2988,2846,142,1300,73.0,6.68
TRX-PRD-003870,2026-04-27,Shift A,MC-010,OP-015,MAT-008,1867,1834,33,1700,60.8,5.02
TRX-PRD-003871,2026-06-10,Shift C,MC-001,OP-006,MAT-014,1879,1843,36,1700,77.2,5.6
TRX-PRD-003872,2026-03-30,Shift A,MC-007,OP-027,MAT-002,720,694,26,1600,62.2,5.56
TRX-PRD-003873,2026-04-04,Shift B,MC-008,OP-026,MAT-009,942,883,59,1000,64.2,6.62
TRX-PRD-003874,2026-04-22,Shift C,MC-012,,MAT-011,1509,1485,24,1700,66.6,4.64
TRX-PRD-003875,2026-06-16,Shift C,MC-013,OP-051,MAT-007,2304,2269,35,1800,72.3,4.24
TRX-PRD-003876,2026-05-13,Shift A,MC-010,OP-009,MAT-003,2907,2792,115,1700,71.7,6.41
TRX-PRD-003877,2026-04-09,Shift A,MC-012,OP-015,MAT-008,538,534,4,800,80.7,6.3
TRX-PRD-003878,2026-04-24,Shift C,MC-014,OP-019,MAT-007,2586,2536,50,1300,87.9,5.05
TRX-PRD-003879,2026-03-30,Shift A,MC-004,OP-045,MAT-005,810,793,17,1600,78.1,4.33
TRX-PRD-003880,2026-04-14,Shift C,MC-002,OP-057,MAT-011,2033,1949,84,1000,75.0,5.41
TRX-PRD-003881,2026-05-19,Shift C,MC-008,OP-032,MAT-010,1141,1127,14,1200,87.0,5.47
TRX-PRD-003882,2026-04-13,Shift C,MC-006,OP-042,MAT-014,2290,2273,17,1300,-46.0,6.67
TRX-PRD-003883,2026-04-15,Shift B,MC-014,OP-052,MAT-013,1464,1394,70,1600,55.9,6.17
TRX-PRD-003884,2026-05-23,Shift B,MC-008,OP-032,MAT-004,1936,1852,84,1700,65.3,7.77
TRX-PRD-003885,2026-05-19,Shift B,MC-005,OP-056,MAT-011,1974,1499,475,1600,-37.0,6.74
TRX-PRD-003886,2026-06-02,Shift A,MC-013,OP-010,MAT-006,701,691,10,800,87.7,5.92
TRX-PRD-003887,2026-05-18,Shift C,MC-014,OP-002,MAT-006,2723,2689,34,1000,84.2,5.28
TRX-PRD-003888,2026-03-29,Shift A,MC-009,OP-036,MAT-008,1564,1550,14,1500,84.6,4.32
TRX-PRD-003889,2026-04-24,Shift B,MC-013,OP-058,MAT-014,2073,1799,274,1500,63.0,5.32
TRX-PRD-003890,2026-04-25,Shift A,MC-014,OP-039,MAT-010,2172,2149,23,1300,60.1,5.92
TRX-PRD-003891,2026-04-15,Shift A,MC-014,OP-014,MAT-010,804,790,14,1600,-57.4,4.87
TRX-PRD-003892,2026-05-04,Shift A,MC-011,OP-021,MAT-006,705,694,11,1600,73.2,4.46
TRX-PRD-003893,2026-05-04,Shift A,MC-011,OP-023,MAT-013,2206,2174,32,800,70.2,7.46
TRX-PRD-003894,2026-06-18,Shift B,MC-003,OP-011,MAT-010,2493,2196,297,1800,80.2,7.88
TRX-PRD-003895,2026-05-15,Shift A,MC-009,OP-046,MAT-009,881,851,30,1800,61.7,5.94
TRX-PRD-003896,2026-04-26,Shift B,MC-006,OP-027,MAT-009,2659,2058,601,1600,81.3,7.22
TRX-PRD-003897,2026-05-31,Shift C,MC-011,OP-060,MAT-008,977,960,17,1300,80.3,6.53
TRX-PRD-003898,2026-06-04,Shift A,MC-005,OP-052,MAT-002,2282,2259,23,1300,67.3,5.28
TRX-PRD-003899,2026-05-10,Shift B,MC-008,OP-056,MAT-008,1146,972,174,1000,81.9,6.03
TRX-PRD-003900,2026-06-01,Shift B,MC-006,OP-006,MAT-010,833,792,41,1800,72.4,5.97
TRX-PRD-003901,2026-06-21,Shift B,MC-004,,MAT-001,616,593,23,800,75.4,4.05
TRX-PRD-003902,2026-05-03,Shift B,MC-002,OP-055,MAT-009,1992,1760,232,1500,-48.9,6.92
TRX-PRD-003903,2026-04-05,Shift B,MC-005,OP-038,MAT-003,2422,1802,620,1000,73.4,4.75
TRX-PRD-003904,2026-04-26,Shift A,MC-001,OP-030,MAT-006,1297,1283,14,1600,73.5,5.89
TRX-PRD-003905,2026-06-10,Shift C,MC-001,OP-014,MAT-012,991,984,7,1700,80.1,6.1
TRX-PRD-003906,2026-06-07,Shift B,MC-011,OP-046,MAT-011,2761,1890,871,1200,71.3,7.15
TRX-PRD-003907,2026-04-21,Shift B,MC-007,OP-028,MAT-008,2366,1848,518,1300,71.1,7.25
TRX-PRD-003908,2026-04-28,Shift C,MC-014,OP-050,MAT-008,2832,2724,108,1800,76.2,5.3
TRX-PRD-003909,2026-05-09,Shift C,MC-013,OP-060,MAT-006,689,676,13,1800,78.9,6.4
TRX-PRD-003910,2026-04-17,Shift C,MC-012,OP-004,MAT-008,1447,1394,53,1200,85.4,4.59
TRX-PRD-003911,2026-05-12,Shift A,MC-009,OP-031,MAT-004,564,552,12,1600,77.3,6.68
TRX-PRD-003912,2026-05-11,Shift B,MC-002,OP-011,MAT-004,2892,2381,511,1800,69.1,7.21
TRX-PRD-003913,2026-05-07,Shift B,MC-012,OP-058,MAT-009,2551,2139,412,1500,-26.8,5.32
TRX-PRD-003914,2026-05-07,Shift C,MC-012,OP-001,MAT-012,2105,2089,16,1600,73.3,5.91
TRX-PRD-003915,2026-05-22,Shift B,MC-014,OP-003,MAT-012,598,571,27,1600,85.9,4.76
TRX-PRD-003916,2026-04-02,Shift B,MC-007,OP-055,MAT-003,2690,2162,528,1000,79.5,6.19
TRX-PRD-003917,2026-06-06,Shift B,MC-001,OP-041,MAT-009,1866,1746,120,1300,93.9,7.51
TRX-PRD-003918,2026-06-07,Shift C,MC-002,OP-038,MAT-002,1412,1376,36,1800,65.3,4.97
TRX-PRD-003919,2026-05-21,Shift C,MC-010,OP-044,MAT-004,636,623,13,1700,73.5,6.73
TRX-PRD-003920,2026-05-31,Shift A,MC-014,OP-044,MAT-007,2314,2261,53,1200,82.1,5.58
TRX-PRD-003921,2026-05-10,Shift B,MC-001,OP-050,MAT-006,2810,2445,365,1600,69.3,4.97
TRX-PRD-003922,2026-05-08,Shift A,MC-013,OP-029,MAT-013,2310,2268,42,1800,83.1,4.52
TRX-PRD-003923,2026-03-29,Shift A,MC-003,OP-045,MAT-012,2556,2526,30,1000,-15.0,6.16
TRX-PRD-003924,2026-05-07,Shift C,MC-009,OP-013,MAT-008,2563,2523,40,1500,77.5,7.14
TRX-PRD-003925,2026-06-16,Shift A,MC-009,OP-013,MAT-002,567,559,8,1500,81.0,4.24
TRX-PRD-003926,2026-05-26,Shift C,MC-013,OP-051,MAT-007,2052,2033,19,800,76.4,4.48
TRX-PRD-003927,2026-06-23,Shift C,MC-002,OP-059,MAT-007,2288,2244,44,1000,80.0,5.14
TRX-PRD-003928,2026-06-26,Shift A,MC-011,OP-048,MAT-014,1777,1687,90,1600,67.3,4.14
TRX-PRD-003929,2026-06-18,Shift B,MC-003,OP-018,MAT-007,2837,2243,594,800,69.7,5.54
TRX-PRD-003930,2026-06-13,Shift C,MC-010,OP-030,MAT-006,2573,2551,22,800,77.0,4.9
TRX-PRD-003931,2026-06-19,Shift B,MC-009,OP-027,MAT-003,1174,911,263,1500,74.3,7.08
TRX-PRD-003932,2026-04-09,Shift B,MC-009,OP-028,MAT-013,1715,1468,247,1200,70.5,6.59
TRX-PRD-003933,2026-06-14,Shift B,MC-012,OP-035,MAT-011,2988,2887,101,800,55.0,6.92
TRX-PRD-003934,2026-04-30,Shift B,MC-010,OP-058,MAT-014,2753,2300,453,1700,83.9,4.66
TRX-PRD-003935,2026-05-07,Shift A,MC-001,OP-010,MAT-001,2812,2770,42,1800,89.0,5.99
TRX-PRD-003936,2026-03-29,Shift C,MC-009,OP-035,MAT-009,2797,2746,51,1000,76.4,4.07
TRX-PRD-003937,2026-06-16,Shift B,MC-007,OP-016,MAT-006,723,628,95,1000,59.8,5.3
TRX-PRD-003938,2026-05-19,Shift B,MC-003,OP-048,MAT-003,1930,1517,413,1300,80.0,4.51
TRX-PRD-003939,2026-05-18,Shift B,MC-008,OP-015,MAT-003,2892,2738,154,1600,55.1,7.17
TRX-PRD-003940,2026-06-17,Shift B,MC-005,OP-056,MAT-009,745,601,144,1800,75.9,7.61
TRX-PRD-003941,2026-06-19,Shift A,MC-013,OP-046,MAT-007,650,638,12,1500,67.7,7.75
TRX-PRD-003942,2026-04-07,Shift A,MC-013,OP-034,MAT-007,1863,1816,47,800,65.6,5.05
TRX-PRD-003943,2026-04-10,Shift B,MC-007,OP-025,MAT-011,2548,2433,115,1200,81.5,7.17
TRX-PRD-003944,2026-06-12,Shift A,MC-006,OP-007,MAT-014,2848,2802,46,1000,67.3,7.73
TRX-PRD-003945,2026-05-26,Shift B,MC-005,OP-042,MAT-003,585,565,20,1300,72.8,7.23
TRX-PRD-003946,2026-05-23,Shift A,MC-007,OP-014,MAT-003,2446,2392,54,1700,-51.9,7.21
TRX-PRD-003947,2026-05-03,Shift B,MC-002,OP-038,MAT-013,1606,1382,224,800,73.3,5.74
TRX-PRD-003948,2026-04-12,Shift A,MC-004,OP-013,MAT-006,2078,2039,39,1000,73.5,4.57
TRX-PRD-003949,2026-05-22,Shift C,MC-014,OP-019,MAT-002,1974,1945,29,1600,65.8,4.04
TRX-PRD-003950,2026-06-21,Shift B,MC-003,OP-013,MAT-006,527,509,18,1600,76.0,6.16
TRX-PRD-003951,2026-06-17,Shift A,MC-005,OP-015,MAT-008,1140,1127,13,1800,93.1,5.57
TRX-PRD-003952,2026-04-23,Shift A,MC-012,OP-054,MAT-009,931,917,14,1300,80.8,5.88
TRX-PRD-003953,2026-05-24,Shift A,MC-003,OP-012,MAT-012,2259,2226,33,1800,82.2,7.53
TRX-PRD-003954,2026-05-09,Shift C,MC-013,OP-010,MAT-014,1699,1670,29,1700,66.4,5.79
TRX-PRD-003955,2026-06-26,Shift B,MC-005,OP-018,MAT-010,3000,2502,498,1300,74.4,4.81
TRX-PRD-003956,2026-05-29,Shift B,MC-008,OP-022,MAT-005,2972,2314,658,800,74.2,5.32
TRX-PRD-003957,2026-05-18,Shift B,MC-008,OP-019,MAT-001,1283,1230,53,1000,70.8,7.61
TRX-PRD-003958,2026-04-23,Shift C,MC-008,OP-055,MAT-004,1738,1699,39,800,85.5,6.22
TRX-PRD-003959,2026-06-04,Shift A,MC-004,OP-060,MAT-011,892,877,15,800,75.0,5.61
TRX-PRD-003960,2026-06-05,Shift C,MC-003,OP-028,MAT-001,988,961,27,1300,76.8,7.35
TRX-PRD-003961,2026-06-14,Shift B,MC-006,OP-027,MAT-005,1487,1307,180,1800,87.7,4.38
TRX-PRD-003962,2026-05-29,Shift A,MC-013,,MAT-002,588,579,9,1700,77.2,4.05
TRX-PRD-003963,2026-05-20,Shift C,MC-004,OP-050,MAT-007,655,627,28,1200,75.1,7.96
TRX-PRD-003964,2026-04-19,Shift C,MC-005,OP-047,MAT-003,1092,1076,16,1600,74.9,7.13
TRX-PRD-003965,2026-06-25,Shift A,MC-007,OP-021,MAT-007,1013,1002,11,1000,74.6,5.16
TRX-PRD-003966,2026-04-06,Shift A,MC-008,OP-056,MAT-003,2644,2563,81,1000,-33.7,8.0
TRX-PRD-003967,2026-05-28,Shift B,MC-003,OP-053,MAT-006,703,552,151,1300,85.3,4.37
TRX-PRD-003968,2026-05-17,Shift B,MC-013,OP-022,MAT-008,1425,1034,391,1800,59.8,4.22
TRX-PRD-003969,2026-06-23,Shift C,MC-002,OP-017,MAT-004,541,534,7,1200,-35.2,4.21
TRX-PRD-003970,2026-06-21,Shift B,MC-007,OP-009,MAT-003,1665,1458,207,1800,69.6,7.3
TRX-PRD-003971,2026-06-19,Shift B,MC-009,OP-058,MAT-002,1446,1134,312,1200,79.9,6.13
TRX-PRD-003972,2026-05-09,Shift C,MC-003,OP-027,MAT-008,1215,1181,34,1600,77.0,4.45
TRX-PRD-003973,2026-06-11,Shift C,MC-011,,MAT-014,1711,1671,40,1800,71.6,5.47
TRX-PRD-003974,2026-04-27,Shift B,MC-009,OP-035,MAT-006,2958,2850,108,1500,72.7,4.21
TRX-PRD-003975,2026-05-27,Shift C,MC-014,,MAT-004,2137,2099,38,1700,65.1,7.34
TRX-PRD-003976,2026-04-27,Shift B,MC-006,OP-048,MAT-011,569,449,120,1500,70.1,5.34
TRX-PRD-003977,2026-04-28,Shift B,MC-006,OP-001,MAT-008,2403,2281,122,800,62.3,4.22
TRX-PRD-003978,2026-04-21,Shift A,MC-013,OP-008,MAT-002,1429,1415,14,1600,65.1,6.83
TRX-PRD-003979,2026-03-28,Shift A,MC-004,OP-010,MAT-006,2222,2204,18,1700,66.8,4.46
TRX-PRD-003980,2026-04-07,Shift A,MC-001,OP-054,MAT-004,1838,1804,34,1200,-47.9,7.74
TRX-PRD-003981,2026-04-18,Shift C,MC-013,OP-005,MAT-004,816,810,6,1700,75.9,4.52
TRX-PRD-003982,2026-05-16,Shift B,MC-004,OP-028,MAT-005,714,498,216,1200,70.0,4.03
TRX-PRD-003983,2026-05-27,Shift A,MC-008,OP-052,MAT-005,1796,1778,18,1800,65.5,5.0
TRX-PRD-003984,2026-05-09,Shift C,MC-010,,MAT-010,547,539,8,800,94.0,7.03
TRX-PRD-003985,2026-05-09,Shift B,MC-008,,MAT-013,2208,1751,457,1300,78.9,5.48
TRX-PRD-003986,2026-05-27,Shift C,MC-004,OP-015,MAT-004,615,606,9,1200,61.6,7.23
TRX-PRD-003987,2026-06-03,Shift C,MC-007,OP-056,MAT-007,1837,1761,76,1700,-36.4,5.18
TRX-PRD-003988,2026-04-18,Shift C,MC-006,OP-039,MAT-002,1732,1715,17,800,84.6,4.34
TRX-PRD-003989,2026-05-10,Shift A,MC-003,OP-054,MAT-014,2520,2486,34,1600,64.1,7.94
TRX-PRD-003990,2026-05-07,Shift B,MC-009,OP-052,MAT-002,2142,2007,135,1300,68.2,7.88
TRX-PRD-003991,2026-05-07,Shift C,MC-002,OP-006,MAT-012,1577,1561,16,1000,60.1,6.81
TRX-PRD-003992,2026-05-31,Shift A,MC-006,OP-036,MAT-002,1335,1313,22,1800,75.9,6.96
TRX-PRD-003993,2026-04-30,Shift A,MC-001,OP-035,MAT-005,1800,1769,31,800,82.8,5.9
TRX-PRD-003994,2026-03-28,Shift A,MC-001,OP-060,MAT-002,2519,2465,54,1700,75.7,4.36
TRX-PRD-003995,2026-03-31,Shift B,MC-004,OP-009,MAT-003,2351,1959,392,1300,79.9,7.43
TRX-PRD-003996,2026-06-21,Shift C,MC-011,OP-011,MAT-004,1802,1747,55,1800,63.7,5.43
TRX-PRD-003997,2026-05-21,Shift A,MC-001,OP-011,MAT-013,1799,1753,46,1500,76.7,7.12
TRX-PRD-003998,2026-04-04,Shift C,MC-014,OP-047,MAT-003,1691,1665,26,1000,84.7,7.48
